# Renewables.ninja Weather (Point API) - 51.499, -0.178 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "51.49904329102422", "lon": "-0.17807716542054033", "date_from": "2023-01-01", "date_to": "2023-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2023-03-04 11:00,2023-03-04 11:00,7.334,0.002,0,0,1.273,514.119,719.913,0.052
2023-03-04 12:00,2023-03-04 12:00,8.004,0.001,0,0,1.269,530.636,720.876,0.037
2023-03-04 13:00,2023-03-04 13:00,8.356,0.001,0,0,1.266,488.362,664.265,0.034
2023-03-04 14:00,2023-03-04 14:00,8.290,0.001,0,0,1.264,387.177,553.833,0.056
2023-03-04 15:00,2023-03-04 15:00,7.715,0.002,0,0,1.264,247.946,396.989,0.231
2023-03-04 16:00,2023-03-04 16:00,6.402,0.002,0,0,1.266,93.970,204.698,0.350
2023-03-04 17:00,2023-03-04 17:00,3.724,0.002,0,0,1.269,6.790,22.977,0.379
2023-03-04 18:00,2023-03-04 18:00,2.836,0.002,0,0,1.272,0,0,0.433
2023-03-04 19:00,2023-03-04 19:00,2.433,0.004,0,0,1.275,0,0,0.477
2023-03-04 20:00,2023-03-04 20:00,2.036,0.006,0,0,1.278,0,0,0.461
2023-03-04 21:00,2023-03-04 21:00,1.603,0.008,0,0,1.280,0,0,0.440
2023-03-04 22:00,2023-03-04 22:00,1.158,0.012,0,0,1.282,0,0,0.522
2023-03-04 23:00,2023-03-04 23:00,0.853,0.011,0,0,1.283,0,0,0.577
2023-03-05 00:00,2023-03-05 00:00,0.610,0.012,0,0,1.285,0,0,0.642
2023-03-05 01:00,2023-03-05 01:00,0.327,0.014,0,0,1.285,0,0,0.749
2023-03-05 02:00,2023-03-05 02:00,0.116,0.013,0,0,1.286,0,0,0.736
2023-03-05 03:00,2023-03-05 03:00,-0.133,0.013,0.001,0,1.287,0,0,0.717
2023-03-05 04:00,2023-03-05 04:00,-0.233,0.017,0.005,0.001,1.288,0,0,0.817
2023-03-05 05:00,2023-03-05 05:00,-0.308,0.019,0.009,0.001,1.289,0,0,0.938
2023-03-05 06:00,2023-03-05 06:00,-0.455,0.017,0.017,0.002,1.289,4.734,22.480,0.977
2023-03-05 07:00,2023-03-05 07:00,0.526,0.011,0.006,0.001,1.288,61.076,204.426,0.973
2023-03-05 08:00,2023-03-05 08:00,1.885,0.007,0.002,0,1.283,150.258,398.036,0.978
2023-03-05 09:00,2023-03-05 09:00,3.737,0.013,0,0,1.275,247.210,556.378,0.990
2023-03-05 10:00,2023-03-05 10:00,4.526,0.018,0,0,1.271,314.488,668.771,0.996
2023-03-05 11:00,2023-03-05 11:00,4.823,0.020,0,0,1.269,291.239,727.413,0.997
2023-03-05 12:00,2023-03-05 12:00,4.794,0.017,0,0,1.268,236.247,728.376,0.996
2023-03-05 13:00,2023-03-05 13:00,4.626,0.013,0,0,1.266,189.821,671.765,0.997
2023-03-05 14:00,2023-03-05 14:00,4.331,0.008,0,0,1.265,130.097,561.333,0.997
2023-03-05 15:00,2023-03-05 15:00,4.070,0.003,0,0,1.264,91.002,404.489,0.995
2023-03-05 16:00,2023-03-05 16:00,3.568,0.002,0,0,1.263,54.026,212.073,0.993
2023-03-05 17:00,2023-03-05 17:00,2.002,0.002,0,0,1.263,4.951,26.444,0.989
2023-03-05 18:00,2023-03-05 18:00,1.234,0.004,0,0,1.263,0,0,0.979
2023-03-05 19:00,2023-03-05 19:00,0.576,0.004,0,0,1.263,0,0,0.946
2023-03-05 20:00,2023-03-05 20:00,0.103,0.004,0,0,1.264,0,0,0.928
2023-03-05 21:00,2023-03-05 21:00,-0.088,0.007,0,0,1.264,0,0,0.922
2023-03-05 22:00,2023-03-05 22:00,-0.107,0.007,0,0,1.265,0,0,0.867
2023-03-05 23:00,2023-03-05 23:00,-0.502,0.006,0,0,1.266,0,0,0.802
2023-03-06 00:00,2023-03-06 00:00,-1.015,0.006,0,0,1.267,0,0,0.806
2023-03-06 01:00,2023-03-06 01:00,-1.284,0.004,0,0,1.268,0,0,0.828
2023-03-06 02:00,2023-03-06 02:00,-1.231,0.006,0.002,0,1.270,0,0,0.828
2023-03-06 03:00,2023-03-06 03:00,-0.952,0.014,0.011,0.001,1.271,0,0,0.829
2023-03-06 04:00,2023-03-06 04:00,-0.335,0.020,0.018,0.002,1.273,0,0,0.899
2023-03-06 05:00,2023-03-06 05:00,-0.188,0.027,0.019,0.002,1.274,0,0,0.906
2023-03-06 06:00,2023-03-06 06:00,-0.081,0.026,0.018,0.002,1.273,3.209,25.922,0.952
2023-03-06 07:00,2023-03-06 07:00,0.681,0.062,0.009,0.001,1.270,32.429,211.801,0.995
2023-03-06 08:00,2023-03-06 08:00,1.732,0.080,0.009,0.001,1.265,72.987,405.501,0.999
2023-03-06 09:00,2023-03-06 09:00,3.102,0.134,0,0,1.258,107.493,563.878,0.998
2023-03-06 10:00,2023-03-06 10:00,4.712,0.082,0,0,1.250,146.637,676.271,0.995
2023-03-06 11:00,2023-03-06 11:00,6.129,0.035,0,0,1.243,204.082,734.913,0.977
2023-03-06 12:00,2023-03-06 12:00,7.403,0.074,0,0,1.237,284.674,735.876,0.990
2023-03-06 13:00,2023-03-06 13:00,7.984,0.109,0,0,1.232,246.146,679.265,0.996
2023-03-06 14:00,2023-03-06 14:00,7.789,0.160,0,0,1.231,153.146,568.654,0.996
2023-03-06 15:00,2023-03-06 15:00,7.209,0.203,0,0,1.232,87.183,411.864,0.996
2023-03-06 16:00,2023-03-06 16:00,6.393,0.166,0,0,1.234,34.216,219.466,0.995
2023-03-06 17:00,2023-03-06 17:00,5.585,0.095,0,0,1.236,3.409,30.169,0.995
2023-03-06 18:00,2023-03-06 18:00,5.113,0.054,0,0,1.238,0,0,0.991
2023-03-06 19:00,2023-03-06 19:00,4.752,0.037,0,0,1.240,0,0,0.988
2023-03-06 20:00,2023-03-06 20:00,4.478,0.026,0,0,1.241,0,0,0.990
2023-03-06 21:00,2023-03-06 21:00,4.153,0.023,0,0,1.243,0,0,0.989
2023-03-06 22:00,2023-03-06 22:00,4.057,0.031,0,0,1.244,0,0,0.997
2023-03-06 23:00,2023-03-06 23:00,3.972,0.073,0,0,1.245,0,0,0.998
2023-03-07 00:00,2023-03-07 00:00,3.872,0.178,0,0,1.245,0,0,0.997
2023-03-07 01:00,2023-03-07 01:00,3.825,0.298,0,0,1.244,0,0,0.996
