# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.499, -0.178 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.49904329102422", "lon": "-0.17807716542054033", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "40", "azim": "176", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-02-03 20:00,2015-02-03 20:00,0,0,0,-0.693,0
2015-02-03 21:00,2015-02-03 21:00,0,0,0,-0.825,0
2015-02-03 22:00,2015-02-03 22:00,0,0,0,-0.862,0
2015-02-03 23:00,2015-02-03 23:00,0,0,0,-1.088,0
2015-02-04 00:00,2015-02-04 00:00,0,0,0,-1.206,0
2015-02-04 01:00,2015-02-04 01:00,0,0,0,-1.370,0
2015-02-04 02:00,2015-02-04 02:00,0,0,0,-1.549,0
2015-02-04 03:00,2015-02-04 03:00,0,0,0,-1.533,0
2015-02-04 04:00,2015-02-04 04:00,0,0,0,-1.319,0
2015-02-04 05:00,2015-02-04 05:00,0,0,0,-0.970,0
2015-02-04 06:00,2015-02-04 06:00,0,0,0,-0.711,0
2015-02-04 07:00,2015-02-04 07:00,0,0,0,-0.482,0
2015-02-04 08:00,2015-02-04 08:00,0.018,0.010,0.021,0.173,0
2015-02-04 09:00,2015-02-04 09:00,0.125,0.073,0.071,1.004,0
2015-02-04 10:00,2015-02-04 10:00,0.188,0.105,0.104,1.871,0
2015-02-04 11:00,2015-02-04 11:00,0.331,0.210,0.151,2.762,0
2015-02-04 12:00,2015-02-04 12:00,0.152,0.090,0.083,3.551,0
2015-02-04 13:00,2015-02-04 13:00,0.198,0.102,0.119,3.786,0
2015-02-04 14:00,2015-02-04 14:00,0.053,0.008,0.062,3.398,0
2015-02-04 15:00,2015-02-04 15:00,0.053,0.009,0.061,2.564,0
2015-02-04 16:00,2015-02-04 16:00,0.010,0.002,0.019,1.615,0
2015-02-04 17:00,2015-02-04 17:00,0,0,0,1.211,0
2015-02-04 18:00,2015-02-04 18:00,0,0,0,0.876,0
2015-02-04 19:00,2015-02-04 19:00,0,0,0,0.573,0
2015-02-04 20:00,2015-02-04 20:00,0,0,0,0.155,0
2015-02-04 21:00,2015-02-04 21:00,0,0,0,-0.150,0
2015-02-04 22:00,2015-02-04 22:00,0,0,0,-0.411,0
2015-02-04 23:00,2015-02-04 23:00,0,0,0,-0.750,0
2015-02-05 00:00,2015-02-05 00:00,0,0,0,-0.945,0
2015-02-05 01:00,2015-02-05 01:00,0,0,0,-1.312,0
2015-02-05 02:00,2015-02-05 02:00,0,0,0,-1.254,0
2015-02-05 03:00,2015-02-05 03:00,0,0,0,-0.986,0
2015-02-05 04:00,2015-02-05 04:00,0,0,0,-0.614,0
2015-02-05 05:00,2015-02-05 05:00,0,0,0,-0.238,0
2015-02-05 06:00,2015-02-05 06:00,0,0,0,-0.184,0
2015-02-05 07:00,2015-02-05 07:00,0,0,0,-0.115,0
2015-02-05 08:00,2015-02-05 08:00,0.009,0.002,0.018,0.342,0
2015-02-05 09:00,2015-02-05 09:00,0.036,0.003,0.048,0.994,0
2015-02-05 10:00,2015-02-05 10:00,0.046,0,0.062,1.620,0
2015-02-05 11:00,2015-02-05 11:00,0.075,0.001,0.092,2.364,0
2015-02-05 12:00,2015-02-05 12:00,0.170,0.045,0.146,3.227,0
2015-02-05 13:00,2015-02-05 13:00,0.200,0.072,0.151,3.597,0
2015-02-05 14:00,2015-02-05 14:00,0.176,0.075,0.123,3.380,0
2015-02-05 15:00,2015-02-05 15:00,0.144,0.084,0.079,2.415,0
2015-02-05 16:00,2015-02-05 16:00,0.102,0.081,0.039,0.879,0
